customer_id,order_id,purchase_date,product_category,product_name,quantity,unit_price,discount_given,sales_amount,customer_tier,city,payment_method
C1699,O62423,2025-09-29,Fashion,Jacket,5,1429,20,5716.0,Gold,Chennai,Credit Card
C1373,O33536,2025-08-09,Beauty,Moisturizer,2,7316,14,12583.52,Platinum,Pune,Credit Card
C1852,O30032,2025-08-27,Beauty,Face Wash,1,7419,16,6231.96,Gold,Hyderabad,Net Banking
C1659,O92658,2025-11-14,Fashion,Jacket,4,3124,30,8747.2,Silver,Delhi,UPI
C1922,O68404,2025-07-25,Home Decor,Wall Art,3,16962,24,38673.36,Platinum,Chennai,Wallet
C1703,O92410,2026-04-30,Beauty,Shampoo,3,8918,2,26218.92,Platinum,Bangalore,Debit Card
C1030,O80285,2026-02-21,Beauty,Moisturizer,3,1023,23,2363.13,Gold,Chennai,Net Banking
C1371,O29587,2026-02-05,Home Decor,Carpet,2,8185,17,13587.1,Gold,Bangalore,Credit Card
C1168,O45520,2025-06-25,Fashion,T-Shirt,4,2013,22,6280.56,Silver,Mumbai,Wallet
C1300,O25735,2025-12-30,Beauty,Shampoo,5,2624,30,9184.0,Platinum,Pune,Credit Card
C1719,O12532,2025-09-19,Beauty,Shampoo,5,213,21,841.35,Silver,Hyderabad,Debit Card
C1237,O64304,2026-05-24,Home Decor,Wall Art,4,10330,5,39254.0,Platinum,Delhi,Credit Card
C1239,O93058,2026-06-02,Sports,Dumbbells,4,2888,30,8086.4,Platinum,Bangalore,Net Banking
C1409,O25041,2025-12-30,Electronics,Laptop,1,99288,4,95316.48,Platinum,Mumbai,Credit Card
C1796,O14943,2025-11-26,Home Decor,Curtains,2,3921,3,7606.74,Silver,Pune,UPI
C1220,O39301,2025-11-01,Home Decor,Carpet,2,8716,12,15340.16,Gold,Hyderabad,UPI
C1129,O64911,2025-12-09,Beauty,Face Wash,3,840,9,2293.2,Gold,Mumbai,UPI
C1290,O12318,2025-12-31,Groceries,Bread,5,239,1,1183.05,Silver,Delhi,Debit Card
C1709,O81720,2025-07-23,Groceries,Rice,4,1395,4,5356.8,Gold,Pune,Net Banking
C1858,O82588,2025-07-09,Home Decor,Carpet,2,14286,19,23143.32,Gold,Bangalore,UPI
C1168,O63222,2025-11-24,Beauty,Shampoo,3,6187,6,17447.34,Gold,Bangalore,Credit Card
C1605,O34001,2026-05-07,Sports,Yoga Mat,1,3848,7,3578.64,Silver,Delhi,Net Banking
C1251,O52966,2026-04-01,Electronics,Headphones,5,71900,6,337930.0,Platinum,Delhi,Debit Card
C1315,O63880,2025-12-09,Home Decor,Carpet,4,4351,16,14619.36,Gold,Pune,UPI
C1866,O61422,2026-04-05,Home Decor,Wall Art,5,3894,18,15965.4,Gold,Delhi,UPI
C1722,O44484,2025-06-25,Electronics,Smart Watch,2,36477,4,70035.84,Silver,Hyderabad,Debit Card
C1964,O20176,2026-01-13,Groceries,Bread,1,1972,24,1498.72,Gold,Mumbai,Wallet
C1345,O90751,2025-08-07,Beauty,Moisturizer,5,7270,17,30170.5,Platinum,Pune,UPI
C1443,O90607,2025-10-08,Sports,Football,3,1938,0,5814.0,Gold,Hyderabad,UPI
C1900,O65446,2025-11-03,Beauty,Moisturizer,2,1285,14,2210.2,Gold,Delhi,Net Banking
C1367,O94065,2025-06-25,Fashion,Jeans,2,7214,9,13129.48,Platinum,Delhi,Wallet
C1185,O60251,2025-09-16,Beauty,Face Wash,2,7360,28,10598.4,Platinum,Mumbai,Net Banking
C1155,O85217,2026-01-27,Beauty,Moisturizer,1,2269,21,1792.51,Silver,Pune,UPI
C1829,O33997,2026-03-28,Sports,Cricket Bat,2,1818,29,2581.56,Gold,Delhi,Wallet
C1172,O20418,2026-05-21,Fashion,Shoes,3,1776,15,4528.8,Silver,Chennai,Credit Card
C1345,O15422,2025-12-05,Home Decor,Curtains,2,4128,28,5944.32,Gold,Hyderabad,Credit Card
C1968,O50470,2026-05-16,Fashion,Jeans,1,3932,15,3342.2,Silver,Bangalore,Net Banking
C1571,O32600,2025-07-09,Sports,Dumbbells,3,6394,7,17839.26,Gold,Mumbai,UPI
C1159,O55810,2025-06-08,Groceries,Bread,4,814,16,2735.04,Silver,Pune,UPI
C1428,O52095,2025-10-14,Groceries,Eggs,4,1920,30,5376.0,Silver,Hyderabad,Net Banking
C1412,O66097,2025-07-24,Sports,Yoga Mat,2,6934,20,11094.4,Platinum,Mumbai,Wallet
C1713,O53376,2025-12-20,Groceries,Bread,1,591,20,472.8,Gold,Mumbai,Wallet
C1318,O61546,2025-08-22,Electronics,Headphones,1,24182,18,19829.24,Platinum,Chennai,UPI
C1928,O76598,2025-08-24,Fashion,Shoes,5,1585,24,6023.0,Silver,Mumbai,Wallet
C1424,O13797,2026-03-18,Beauty,Perfume,5,2584,29,9173.2,Platinum,Delhi,Net Banking
C1223,O63909,2026-03-14,Groceries,Eggs,5,226,10,1017.0,Platinum,Bangalore,Credit Card
C1935,O74702,2026-03-21,Home Decor,Carpet,5,1728,21,6825.6,Silver,Bangalore,Net Banking
C1245,O55172,2026-05-28,Fashion,Jacket,5,2056,12,9046.4,Platinum,Chennai,UPI
C1074,O56563,2025-07-06,Beauty,Shampoo,5,2948,4,14150.4,Platinum,Pune,Net Banking
C1437,O99094,2026-04-03,Home Decor,Curtains,1,4276,9,3891.16,Silver,Chennai,UPI
C1407,O31527,2025-09-11,Groceries,Eggs,1,560,5,532.0,Platinum,Pune,Net Banking
C1583,O11134,2026-02-23,Home Decor,Curtains,3,8436,30,17715.6,Gold,Chennai,Debit Card
C1896,O67909,2025-11-17,Beauty,Perfume,5,2832,0,14160.0,Gold,Bangalore,Debit Card
C1151,O28713,2025-11-07,Electronics,Headphones,1,59208,13,51510.96,Gold,Mumbai,Wallet
C1253,O49392,2026-05-16,Fashion,Shoes,4,6340,22,19780.8,Gold,Pune,UPI
C1720,O10727,2025-08-29,Beauty,Perfume,1,4972,1,4922.28,Silver,Bangalore,Net Banking
C1129,O73073,2025-12-24,Fashion,Shoes,5,6258,27,22841.7,Platinum,Delhi,UPI
C1733,O48039,2025-09-25,Sports,Cricket Bat,5,10480,2,51352.0,Gold,Delhi,UPI
C1165,O94655,2026-04-28,Beauty,Shampoo,4,3906,23,12030.48,Gold,Mumbai,Net Banking
C1169,O33843,2025-11-13,Groceries,Bread,4,1332,6,5008.32,Silver,Delhi,Credit Card
C1264,O61170,2025-10-02,Fashion,T-Shirt,2,1331,3,2582.14,Silver,Mumbai,UPI
C1492,O39141,2025-09-27,Beauty,Moisturizer,5,4575,17,18986.25,Silver,Delhi,Wallet
C1710,O87522,2026-01-22,Electronics,Smart Watch,3,72825,29,155117.25,Gold,Delhi,Net Banking
C1815,O80467,2025-08-29,Sports,Football,2,638,15,1084.6,Silver,Chennai,UPI
C1263,O40028,2026-02-24,Sports,Yoga Mat,3,9288,19,22569.84,Gold,Pune,Wallet
C1388,O19702,2026-04-04,Electronics,Headphones,3,23686,17,58978.14,Platinum,Pune,Debit Card
C1472,O99766,2026-03-15,Home Decor,Carpet,5,7092,16,29786.4,Silver,Pune,Net Banking
C1494,O54971,2026-02-08,Home Decor,Wall Art,2,9771,13,17001.54,Silver,Mumbai,Debit Card
C1559,O29208,2025-08-05,Home Decor,Wall Art,4,2257,25,6771.0,Gold,Chennai,Wallet
C1435,O13459,2025-09-08,Fashion,Jeans,4,3584,28,10321.92,Platinum,Mumbai,UPI
C1351,O21505,2025-07-24,Sports,Football,1,5974,29,4241.54,Platinum,Hyderabad,Debit Card
C1848,O49303,2026-03-02,Beauty,Perfume,1,3288,20,2630.4,Silver,Mumbai,Net Banking
C1179,O29929,2026-01-24,Home Decor,Lamp,4,4780,18,15678.4,Platinum,Delhi,UPI
C1814,O41741,2025-12-15,Electronics,Smartphone,5,5601,13,24364.35,Silver,Chennai,UPI
C1968,O82576,2025-07-16,Groceries,Milk,4,1818,2,7126.56,Gold,Chennai,Credit Card
C1074,O75484,2025-10-16,Groceries,Eggs,2,2709,15,4605.3,Gold,Mumbai,Credit Card
C1179,O60000,2025-08-07,Fashion,T-Shirt,1,2986,26,2209.64,Silver,Bangalore,Net Banking
C1281,O29111,2025-07-24,Groceries,Rice,4,1429,4,5487.36,Gold,Pune,Wallet
C1308,O29794,2025-11-09,Sports,Yoga Mat,2,1396,15,2373.2,Platinum,Bangalore,Net Banking
C1574,O14046,2026-04-09,Home Decor,Lamp,4,7393,12,26023.36,Silver,Delhi,Net Banking
C1645,O86936,2025-12-27,Fashion,Jacket,5,3865,3,18745.25,Silver,Hyderabad,Wallet
C1964,O31773,2026-03-28,Beauty,Moisturizer,3,3504,30,7358.4,Silver,Hyderabad,UPI
C1667,O18152,2025-07-13,Beauty,Face Wash,5,1356,30,4746.0,Silver,Mumbai,Credit Card
C1297,O95883,2026-02-19,Home Decor,Carpet,3,2904,2,8537.76,Gold,Hyderabad,UPI
C1365,O89684,2025-08-02,Beauty,Perfume,5,394,22,1536.6,Gold,Bangalore,Credit Card
C1921,O45128,2026-02-06,Fashion,Jeans,1,1419,27,1035.87,Gold,Mumbai,Net Banking
C1146,O64399,2025-07-04,Groceries,Milk,3,1915,12,5055.6,Gold,Chennai,UPI
C1356,O43175,2026-02-18,Fashion,Jeans,4,4293,7,15969.96,Silver,Hyderabad,Net Banking
C1041,O23503,2026-05-05,Sports,Yoga Mat,3,5411,23,12499.41,Silver,Mumbai,Wallet
C1888,O78603,2026-01-18,Electronics,Smartphone,3,20991,26,46600.02,Gold,Mumbai,UPI
C1327,O80352,2026-02-05,Sports,Yoga Mat,5,8156,3,39556.6,Platinum,Chennai,UPI
C1179,O92004,2025-11-13,Groceries,Eggs,4,1172,23,3609.76,Silver,Delhi,Net Banking
C1471,O76343,2026-04-04,Beauty,Face Wash,1,4356,17,3615.48,Gold,Mumbai,Credit Card
C1773,O30086,2026-04-10,Sports,Football,3,2870,24,6543.6,Platinum,Bangalore,Net Banking
C1675,O88769,2026-02-05,Home Decor,Carpet,3,4988,27,10923.72,Silver,Bangalore,UPI
C1952,O80436,2026-02-01,Beauty,Perfume,5,1032,6,4850.4,Silver,Chennai,Debit Card
C1671,O28399,2025-07-13,Home Decor,Wall Art,5,8110,30,28385.0,Gold,Delhi,Wallet
C1757,O47836,2026-02-13,Fashion,Shoes,4,4368,27,12754.56,Silver,Delhi,UPI
C1162,O21825,2026-03-03,Sports,Cricket Bat,1,6478,8,5959.76,Platinum,Bangalore,Credit Card
C1474,O41259,2025-06-11,Home Decor,Curtains,1,4868,28,3504.96,Platinum,Bangalore,Credit Card
C1366,O29916,2026-01-16,Electronics,Smartphone,1,83536,14,71840.96,Platinum,Pune,Debit Card
C1465,O30712,2026-03-08,Sports,Yoga Mat,5,1416,3,6867.6,Silver,Mumbai,Net Banking
C1161,O61008,2026-05-24,Fashion,Jeans,1,5064,26,3747.36,Gold,Pune,Wallet
C1180,O50134,2025-09-25,Home Decor,Wall Art,3,14808,2,43535.52,Platinum,Chennai,Wallet
C1914,O40421,2025-10-12,Electronics,Smart Watch,3,41932,18,103152.72,Platinum,Mumbai,Wallet
C1118,O39181,2025-08-01,Electronics,Headphones,5,58908,20,235632.0,Gold,Pune,Credit Card
C1299,O62613,2025-07-08,Groceries,Rice,3,2158,26,4790.76,Gold,Chennai,UPI
C1088,O51517,2025-07-17,Groceries,Bread,1,2626,1,2599.74,Gold,Delhi,Debit Card
C1718,O45605,2025-10-20,Groceries,Bread,4,1238,13,4308.24,Platinum,Hyderabad,UPI
C1401,O24978,2025-07-08,Groceries,Eggs,4,1158,21,3659.28,Silver,Delhi,Net Banking
C1121,O64627,2025-12-31,Beauty,Face Wash,1,3334,17,2767.22,Silver,Mumbai,Credit Card
C1046,O73712,2025-11-01,Sports,Yoga Mat,4,3265,17,10839.8,Gold,Pune,Debit Card
C1187,O80317,2026-06-04,Beauty,Perfume,1,5232,21,4133.28,Platinum,Chennai,Wallet
C1282,O50647,2025-10-30,Sports,Cricket Bat,4,13446,19,43565.04,Platinum,Delhi,Credit Card
C1021,O75501,2025-12-28,Fashion,Jeans,3,4467,3,12998.97,Gold,Delhi,Net Banking
C1145,O55110,2025-12-13,Beauty,Shampoo,3,2368,28,5114.88,Silver,Pune,Wallet
C1966,O26239,2026-02-16,Fashion,Jeans,5,4074,4,19555.2,Silver,Hyderabad,Wallet
C1835,O86310,2025-08-17,Sports,Cricket Bat,1,564,0,564.0,Silver,Hyderabad,Debit Card
C1954,O65483,2025-08-31,Beauty,Perfume,5,1115,13,4850.25,Silver,Delhi,Credit Card
C1421,O30132,2025-07-10,Sports,Yoga Mat,3,11973,5,34123.05,Gold,Chennai,Credit Card
C1764,O73693,2025-12-20,Groceries,Milk,2,1734,8,3190.56,Gold,Bangalore,Wallet
C1236,O21054,2025-07-26,Electronics,Smartphone,5,57645,2,282460.5,Gold,Chennai,Wallet
C1661,O49306,2025-06-09,Home Decor,Carpet,2,13830,19,22404.6,Gold,Hyderabad,Debit Card
C1006,O41396,2025-06-15,Fashion,Jacket,3,973,27,2130.87,Silver,Chennai,Net Banking
C1709,O93017,2026-01-19,Sports,Yoga Mat,3,1477,0,4431.0,Gold,Mumbai,UPI
C1515,O91304,2025-06-15,Sports,Football,4,7400,13,25752.0,Platinum,Bangalore,Wallet
C1760,O50857,2025-09-15,Electronics,Laptop,3,7548,4,21738.24,Silver,Delhi,Wallet
C1602,O65940,2025-10-03,Sports,Yoga Mat,1,3114,27,2273.22,Silver,Chennai,Wallet
C1811,O51778,2025-12-27,Fashion,T-Shirt,1,4572,0,4572.0,Silver,Mumbai,Debit Card
C1440,O57995,2025-07-23,Electronics,Smartphone,2,20670,17,34312.2,Gold,Bangalore,Wallet
C1127,O13561,2025-06-18,Fashion,Jacket,5,1263,15,5367.75,Gold,Mumbai,Credit Card
C1391,O35064,2025-10-08,Home Decor,Carpet,3,2174,7,6065.46,Silver,Delhi,Debit Card
C1444,O22159,2025-11-30,Beauty,Shampoo,1,5455,9,4964.05,Gold,Chennai,Credit Card
C1662,O76671,2025-10-16,Electronics,Laptop,2,27080,28,38995.2,Platinum,Chennai,Credit Card
C1901,O28644,2025-08-04,Groceries,Milk,5,354,25,1327.5,Platinum,Chennai,Debit Card
C1219,O89670,2025-10-22,Fashion,Jeans,4,5205,16,17488.8,Gold,Chennai,Debit Card
C1472,O75745,2025-10-21,Home Decor,Wall Art,5,5670,3,27499.5,Gold,Delhi,Wallet
C1009,O80835,2025-08-29,Groceries,Eggs,5,1282,21,5063.9,Platinum,Chennai,Wallet
C1483,O41967,2025-12-30,Sports,Dumbbells,5,7904,7,36753.6,Silver,Mumbai,Wallet
C1179,O65169,2026-05-06,Electronics,Headphones,1,52905,13,46027.35,Gold,Delhi,Credit Card
C1249,O63851,2025-11-10,Beauty,Face Wash,1,2245,24,1706.2,Silver,Bangalore,Credit Card
C1780,O13048,2026-02-18,Groceries,Eggs,2,3420,23,5266.8,Platinum,Delhi,UPI
C1798,O24900,2026-05-05,Groceries,Eggs,1,217,27,158.41,Gold,Bangalore,Debit Card
C1491,O61739,2026-06-02,Beauty,Face Wash,2,7224,19,11702.88,Platinum,Bangalore,Net Banking
C1683,O15498,2026-04-05,Beauty,Perfume,1,4942,0,4942.0,Silver,Chennai,Debit Card
C1402,O72516,2026-02-17,Beauty,Face Wash,3,2654,8,7325.04,Silver,Chennai,Net Banking
C1382,O10199,2025-11-22,Sports,Cricket Bat,3,3072,1,9123.84,Platinum,Bangalore,UPI
C1581,O43692,2025-10-19,Home Decor,Lamp,3,4527,12,11951.28,Silver,Delhi,UPI
C1784,O71154,2025-07-06,Electronics,Laptop,1,44770,29,31786.7,Silver,Mumbai,Net Banking
C1197,O99481,2025-10-23,Beauty,Face Wash,3,2033,23,4696.23,Silver,Hyderabad,UPI
C1565,O18043,2025-07-23,Electronics,Smart Watch,5,85234,16,357982.8,Platinum,Delhi,Wallet
C1609,O80349,2025-07-18,Home Decor,Curtains,4,16586,17,55065.52,Platinum,Mumbai,Credit Card
C1503,O43121,2025-09-07,Electronics,Laptop,4,21999,30,61597.2,Gold,Mumbai,Wallet
C1415,O40075,2025-10-02,Fashion,Shoes,2,6292,20,10067.2,Platinum,Pune,Credit Card
C1428,O87098,2026-04-11,Electronics,Smartphone,3,86384,17,215096.16,Platinum,Mumbai,Credit Card
C1634,O72265,2026-01-02,Fashion,Shoes,4,858,6,3226.08,Silver,Pune,Wallet
C1014,O46108,2025-12-30,Beauty,Shampoo,4,5745,24,17464.8,Gold,Bangalore,Wallet
C1423,O52673,2026-01-25,Beauty,Moisturizer,5,843,3,4088.55,Gold,Chennai,Debit Card
C1349,O17479,2026-05-21,Fashion,Jacket,5,4450,11,19802.5,Gold,Chennai,Net Banking
C1221,O38057,2025-12-29,Home Decor,Wall Art,4,14132,16,47483.52,Platinum,Pune,Net Banking
C1967,O18293,2025-10-28,Beauty,Moisturizer,5,4862,30,17017.0,Silver,Pune,UPI
C1985,O59970,2026-01-31,Electronics,Smartphone,5,8278,19,33525.9,Silver,Chennai,Net Banking
C1883,O49445,2025-12-09,Beauty,Perfume,4,6972,19,22589.28,Platinum,Chennai,UPI
C1313,O70804,2025-11-28,Home Decor,Curtains,2,6967,9,12679.94,Silver,Bangalore,Wallet
C1685,O68641,2025-08-03,Electronics,Smartphone,2,53492,19,86657.04,Platinum,Chennai,Net Banking
C1377,O75466,2026-05-02,Groceries,Eggs,4,768,21,2426.88,Platinum,Pune,UPI
C1062,O26923,2026-03-15,Electronics,Headphones,1,37368,29,26531.28,Silver,Hyderabad,UPI
C1659,O28173,2025-10-01,Sports,Yoga Mat,4,6475,20,20720.0,Gold,Pune,Credit Card
C1376,O43020,2026-06-02,Beauty,Shampoo,3,6096,24,13898.88,Platinum,Bangalore,Debit Card
C1244,O88406,2025-09-07,Fashion,Jeans,2,2345,29,3329.9,Silver,Pune,UPI
C1125,O10411,2025-06-15,Groceries,Milk,4,2688,22,8386.56,Gold,Mumbai,UPI
C1319,O55472,2025-11-12,Sports,Cricket Bat,4,7881,9,28686.84,Gold,Bangalore,Debit Card
C1387,O15515,2025-06-19,Fashion,Jeans,3,528,22,1235.52,Silver,Pune,Credit Card
C1146,O84084,2026-03-20,Sports,Football,2,4508,8,8294.72,Platinum,Chennai,Debit Card
C1232,O84399,2025-07-03,Sports,Football,4,14968,1,59273.28,Platinum,Bangalore,Net Banking
C1257,O61864,2026-02-08,Groceries,Rice,4,3070,29,8718.8,Platinum,Delhi,Net Banking
C1667,O27402,2026-01-31,Groceries,Milk,5,2946,21,11636.7,Platinum,Chennai,Debit Card
C1932,O35611,2025-12-13,Sports,Yoga Mat,4,9916,14,34111.04,Gold,Delhi,Credit Card
C1970,O11247,2025-10-07,Groceries,Rice,2,1214,2,2379.44,Platinum,Mumbai,Debit Card
C1408,O75399,2026-06-03,Beauty,Perfume,3,1042,14,2688.36,Platinum,Delhi,Credit Card
C1202,O40498,2026-04-24,Home Decor,Lamp,1,3006,5,2855.7,Silver,Delhi,UPI
C1517,O15679,2025-11-08,Fashion,Shoes,1,5514,21,4356.06,Gold,Mumbai,UPI
C1363,O22512,2026-03-17,Home Decor,Wall Art,2,10164,8,18701.76,Platinum,Chennai,UPI
C1414,O76410,2025-06-17,Beauty,Perfume,2,3829,16,6432.72,Gold,Hyderabad,Debit Card
C1482,O18940,2025-06-27,Sports,Yoga Mat,3,3967,2,11662.98,Gold,Chennai,UPI
C1859,O48066,2026-01-08,Beauty,Moisturizer,3,1960,1,5821.2,Silver,Bangalore,Net Banking
C1851,O93716,2025-12-17,Fashion,Jeans,4,867,19,2809.08,Silver,Delhi,Wallet
C1818,O43471,2025-09-21,Home Decor,Lamp,1,1728,19,1399.68,Silver,Mumbai,Net Banking
C1687,O90935,2025-11-20,Fashion,Jacket,4,3918,22,12224.16,Platinum,Chennai,Net Banking
C1374,O79358,2026-04-13,Home Decor,Curtains,2,14278,3,27699.32,Platinum,Mumbai,UPI
C1173,O85410,2025-10-26,Electronics,Smartphone,3,16002,19,38884.86,Platinum,Mumbai,Credit Card
C1430,O97677,2026-03-15,Groceries,Bread,1,2846,5,2703.7,Platinum,Chennai,Net Banking
C1973,O86865,2026-05-31,Fashion,T-Shirt,2,9812,24,14914.24,Platinum,Chennai,Net Banking
C1788,O83185,2025-11-05,Home Decor,Lamp,4,3339,24,10150.56,Gold,Chennai,Credit Card
C1013,O44093,2025-10-07,Electronics,Headphones,2,18958,8,34882.72,Gold,Chennai,UPI
C1278,O53446,2025-11-03,Sports,Yoga Mat,3,3088,19,7503.84,Gold,Mumbai,Debit Card
C1785,O88880,2025-09-10,Electronics,Smart Watch,2,23247,3,45099.18,Gold,Mumbai,Credit Card
C1842,O27594,2025-08-20,Fashion,T-Shirt,2,1343,19,2175.66,Silver,Hyderabad,Net Banking
C1367,O43516,2026-01-26,Beauty,Moisturizer,4,686,13,2387.28,Silver,Chennai,Credit Card
C1300,O79373,2026-03-19,Fashion,Jeans,1,3615,27,2638.95,Gold,Delhi,Net Banking
C1953,O45021,2025-07-01,Fashion,Shoes,4,3371,0,13484.0,Silver,Delhi,Net Banking
C1621,O77720,2025-08-20,Electronics,Laptop,3,25887,13,67565.07,Gold,Bangalore,Credit Card
C1637,O14595,2025-08-15,Groceries,Rice,4,2264,30,6339.2,Platinum,Pune,UPI
C1759,O24078,2025-11-23,Beauty,Face Wash,3,4462,30,9370.2,Gold,Bangalore,Wallet
C1587,O24569,2026-03-05,Groceries,Bread,5,1855,3,8996.75,Gold,Hyderabad,Credit Card
C1872,O53338,2025-08-01,Groceries,Eggs,3,269,18,661.74,Silver,Bangalore,Credit Card
C1056,O98846,2025-09-05,Beauty,Face Wash,2,3551,9,6462.82,Silver,Mumbai,Credit Card
C1111,O82717,2025-08-27,Electronics,Headphones,5,8187,0,40935.0,Gold,Hyderabad,Net Banking
C1774,O20102,2025-10-06,Home Decor,Carpet,3,14670,30,30807.0,Platinum,Hyderabad,UPI
C1648,O49010,2026-05-25,Groceries,Milk,3,3180,3,9253.8,Platinum,Hyderabad,Wallet
C1917,O26254,2025-07-04,Beauty,Shampoo,2,5932,29,8423.44,Platinum,Chennai,Credit Card
C1607,O74235,2025-08-12,Fashion,Shoes,2,4315,23,6645.1,Silver,Delhi,Net Banking
C1567,O25235,2026-04-21,Sports,Football,1,1162,4,1115.52,Silver,Chennai,Wallet
C1799,O42119,2026-03-30,Beauty,Moisturizer,4,5520,4,21196.8,Platinum,Mumbai,UPI
C1770,O98480,2025-07-02,Fashion,Jeans,1,3342,26,2473.08,Platinum,Chennai,Debit Card
C1418,O36378,2026-05-16,Groceries,Eggs,4,3774,15,12831.6,Platinum,Bangalore,Debit Card
C1502,O40748,2026-01-15,Groceries,Rice,5,248,8,1140.8,Silver,Mumbai,Net Banking
C1200,O54001,2025-09-13,Home Decor,Curtains,4,13678,17,45410.96,Gold,Bangalore,Net Banking
C1270,O88705,2026-01-29,Groceries,Milk,5,322,12,1416.8,Gold,Pune,UPI
C1263,O40416,2025-11-13,Groceries,Bread,5,2378,28,8560.8,Platinum,Mumbai,Wallet
C1054,O86816,2025-07-28,Beauty,Moisturizer,5,1189,9,5409.95,Gold,Delhi,Debit Card
C1921,O93572,2026-03-12,Sports,Cricket Bat,2,6735,17,11180.1,Silver,Hyderabad,Net Banking
C1392,O93290,2025-08-14,Beauty,Moisturizer,5,7404,11,32947.8,Gold,Hyderabad,Wallet
C1282,O91718,2026-04-08,Fashion,Jacket,4,6282,23,19348.56,Gold,Delhi,Wallet
C1159,O76291,2025-12-14,Beauty,Shampoo,1,1063,6,999.22,Silver,Bangalore,Net Banking
C1258,O46908,2026-05-18,Sports,Yoga Mat,3,1188,30,2494.8,Gold,Chennai,UPI
C1331,O50129,2026-04-16,Beauty,Moisturizer,1,2454,15,2085.9,Silver,Delhi,Debit Card
C1488,O68864,2025-06-26,Fashion,Jeans,3,6158,25,13855.5,Platinum,Chennai,Debit Card
C1239,O63517,2026-02-12,Beauty,Shampoo,4,4569,28,13158.72,Silver,Delhi,UPI
C1248,O84400,2025-10-17,Fashion,Jacket,3,5361,2,15761.34,Gold,Bangalore,Credit Card
C1498,O15992,2025-07-23,Beauty,Moisturizer,3,8496,0,25488.0,Platinum,Pune,Wallet
C1155,O44950,2025-09-18,Fashion,Jeans,2,1147,23,1766.38,Silver,Mumbai,Credit Card
C1912,O25293,2025-11-19,Fashion,Shoes,5,4642,27,16943.3,Silver,Chennai,Wallet
C1323,O62418,2026-05-06,Electronics,Headphones,2,93930,23,144652.2,Platinum,Pune,UPI
C1475,O86288,2025-11-05,Fashion,Jacket,2,2728,15,4637.6,Silver,Mumbai,UPI
C1480,O96439,2025-12-25,Home Decor,Carpet,2,8111,28,11679.84,Silver,Hyderabad,UPI
C1487,O68863,2025-11-28,Electronics,Smart Watch,2,65449,12,115190.24,Gold,Chennai,Debit Card
C1589,O25413,2026-03-13,Home Decor,Carpet,2,7987,10,14376.6,Silver,Mumbai,UPI
C1715,O83704,2025-09-08,Sports,Yoga Mat,2,5012,0,10024.0,Platinum,Delhi,Debit Card
C1617,O19156,2025-10-30,Groceries,Bread,5,1168,0,5840.0,Gold,Delhi,Wallet
C1793,O98014,2025-10-12,Groceries,Rice,4,216,30,604.8,Platinum,Chennai,UPI
C1496,O30967,2026-02-05,Electronics,Smart Watch,4,97262,11,346252.72,Platinum,Bangalore,Credit Card
C1069,O52303,2025-09-05,Home Decor,Carpet,4,13316,1,52731.36,Platinum,Mumbai,Credit Card
C1092,O96715,2026-03-27,Groceries,Bread,5,2469,19,9999.45,Gold,Bangalore,Credit Card
C1796,O71633,2026-02-11,Home Decor,Lamp,4,1262,11,4492.72,Silver,Hyderabad,Debit Card
C1889,O92832,2026-01-07,Fashion,Jeans,4,4209,27,12290.28,Silver,Pune,Credit Card
C1848,O48614,2025-10-30,Sports,Dumbbells,3,4512,21,10693.44,Gold,Hyderabad,Wallet
C1946,O70405,2026-06-02,Beauty,Shampoo,3,9590,9,26180.7,Platinum,Bangalore,UPI
C1089,O99720,2026-03-30,Home Decor,Wall Art,5,19386,29,68820.3,Platinum,Hyderabad,Net Banking
C1564,O86015,2025-11-17,Sports,Football,2,4873,7,9063.78,Gold,Bangalore,Debit Card
C1337,O98607,2025-11-11,Sports,Dumbbells,2,1848,7,3437.28,Gold,Mumbai,Debit Card
C1507,O95648,2025-10-12,Fashion,Jeans,3,8652,23,19986.12,Platinum,Chennai,UPI
C1257,O69608,2025-12-26,Home Decor,Curtains,5,4362,29,15485.1,Gold,Mumbai,Wallet
C1355,O39591,2026-01-31,Groceries,Rice,5,1641,25,6153.75,Silver,Bangalore,Credit Card
C1941,O60567,2026-01-29,Groceries,Eggs,1,3582,6,3367.08,Platinum,Hyderabad,UPI
C1537,O69347,2025-11-30,Beauty,Perfume,2,6754,14,11616.88,Gold,Bangalore,UPI
C1943,O99824,2026-04-05,Beauty,Face Wash,2,1804,3,3499.76,Platinum,Mumbai,Credit Card
C1606,O93777,2025-10-24,Home Decor,Wall Art,4,7984,25,23952.0,Silver,Bangalore,Wallet
C1503,O43618,2026-03-12,Sports,Dumbbells,3,6859,0,20577.0,Gold,Bangalore,Credit Card
C1011,O58860,2026-02-19,Home Decor,Lamp,5,10620,27,38763.0,Platinum,Mumbai,UPI
C1962,O36535,2026-03-05,Home Decor,Curtains,3,4253,11,11355.51,Silver,Mumbai,Wallet
C1235,O55326,2026-04-11,Electronics,Smart Watch,1,17420,23,13413.4,Silver,Chennai,Credit Card
C1067,O69353,2025-07-28,Home Decor,Carpet,1,10714,19,8678.34,Gold,Bangalore,Wallet
C1924,O76935,2025-07-31,Fashion,Shoes,2,4259,17,7069.94,Silver,Delhi,Credit Card
C1594,O90629,2025-10-08,Home Decor,Carpet,3,6164,4,17752.32,Platinum,Chennai,Net Banking
